Date;Request Id;Transaction Id;Method;Path1;Path2;Status;Response Time;Plan;Application
2024-02-23T02:48:29.233+0000;8f7b1303-b131-4e6c-bb13-03b131be6c44;8f7b1303-b131-4e6c-bb13-03b131be6c44;GET;/routing/in/match/v1/driving/76.9650435,19.3614841;76.9626503,19.3592406?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:29.198+0000;2fd598c7-1fdf-4ce5-9598-c71fdf8ce5c4;2fd598c7-1fdf-4ce5-9598-c71fdf8ce5c4;GET;/routing/in/match/v1/driving/76.9670197,19.3648001;76.9650435,19.3614841?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:29.154+0000;51bc6b0d-49cd-4015-bc6b-0d49cd401500;51bc6b0d-49cd-4015-bc6b-0d49cd401500;GET;/routing/in/match/v1/driving/76.9716321,19.3807133;76.9670197,19.3648001?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:29.073+0000;232affd0-e574-47f4-aaff-d0e57407f422;232affd0-e574-47f4-aaff-d0e57407f422;GET;/routing/in/match/v1/driving/76.9759551,19.389398;76.9716321,19.3807133?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;23;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:29.001+0000;e60f5993-61af-4cef-8f59-9361afccefbc;e60f5993-61af-4cef-8f59-9361afccefbc;GET;/routing/in/match/v1/driving/76.9757954,19.3964668;76.9759551,19.389398?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;16;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.563+0000;e0203284-d79e-4cdd-a032-84d79efcdd37;e0203284-d79e-4cdd-a032-84d79efcdd37;GET;/routing/in/match/v1/driving/77.0206575,19.4804061;77.017007,19.4786677?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;12;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.528+0000;f9ea3e3c-a369-483f-aa3e-3ca369883f5d;f9ea3e3c-a369-483f-aa3e-3ca369883f5d;GET;/routing/in/match/v1/driving/77.0229405,19.4832244;77.0206575,19.4804061?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.414+0000;5f1ad311-31e1-48ef-9ad3-1131e1b8eff1;5f1ad311-31e1-48ef-9ad3-1131e1b8eff1;GET;/routing/in/match/v1/driving/77.0257772,19.5163704;77.0261275,19.5130495?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.344+0000;aa8c77e7-8c7b-410c-8c77-e78c7bc10c77;aa8c77e7-8c7b-410c-8c77-e78c7bc10c77;GET;/routing/in/match/v1/driving/77.0291404,19.5230355;77.0272333,19.5196996?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.311+0000;f7e9030c-062e-4af7-a903-0c062eaaf7c0;f7e9030c-062e-4af7-a903-0c062eaaf7c0;GET;/routing/in/match/v1/driving/77.0319024,19.5271779;77.0291404,19.5230355?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:28.199+0000;97305b71-eb9f-470d-b05b-71eb9ff70d42;97305b71-eb9f-470d-b05b-71eb9ff70d42;GET;/routing/in/match/v1/driving/77.0440415,19.5432372;77.0400599,19.5424996?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.936+0000;d3ebcac6-c506-4ee9-abca-c6c5068ee93f;d3ebcac6-c506-4ee9-abca-c6c5068ee93f;GET;/routing/in/match/v1/driving/77.0779264,19.630807;77.0782372,19.6270829?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.885+0000;d8c35f34-174f-4f9b-835f-34174f8f9bf4;d8c35f34-174f-4f9b-835f-34174f8f9bf4;GET;/routing/in/match/v1/driving/77.0830605,19.6356372;77.0784203,19.6322484?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;18;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.849+0000;6e5d3299-4592-4d6d-9d32-994592ad6d80;6e5d3299-4592-4d6d-9d32-994592ad6d80;GET;/routing/in/match/v1/driving/77.0853182,19.642627;77.0830605,19.6356372?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.703+0000;a9183604-b28b-40f1-9836-04b28b60f1d1;a9183604-b28b-40f1-9836-04b28b60f1d1;GET;/routing/in/match/v1/driving/77.0895572,19.6569793;77.0885808,19.6534265?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.668+0000;7ac5b797-ae78-4dc9-85b7-97ae785dc9b4;7ac5b797-ae78-4dc9-85b7-97ae785dc9b4;GET;/routing/in/match/v1/driving/77.0925933,19.6656318;77.0895572,19.6569793?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.132+0000;11b99018-74e6-4e74-b990-1874e66e747f;11b99018-74e6-4e74-b990-1874e66e747f;GET;/routing/in/match/v1/driving/77.1587664,19.7654206;77.1554857,19.7551157?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.089+0000;b863286e-c39b-48cb-a328-6ec39bd8cb06;b863286e-c39b-48cb-a328-6ec39bd8cb06;GET;/routing/in/match/v1/driving/77.1783406,19.8072886;77.164326,19.7716949?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:27.052+0000;ed730dca-f5c6-48a5-b30d-caf5c698a53b;ed730dca-f5c6-48a5-b30d-caf5c698a53b;GET;/routing/in/match/v1/driving/77.1777932,19.8145368;77.1783406,19.8072886?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.975+0000;818b86ba-fdce-4cd1-8b86-bafdce7cd14d;818b86ba-fdce-4cd1-8b86-bafdce7cd14d;GET;/routing/in/match/v1/driving/77.1775522,19.8301134;77.177855,19.828298?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.943+0000;9326cbd1-e451-42a7-a6cb-d1e451b2a70b;9326cbd1-e451-42a7-a6cb-d1e451b2a70b;GET;/routing/in/match/v1/driving/77.176834,19.8339705;77.1775522,19.8301134?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.908+0000;81d60a04-94fc-4007-960a-0494fc600722;81d60a04-94fc-4007-960a-0494fc600722;GET;/routing/in/match/v1/driving/77.1747886,19.8402187;77.176834,19.8339705?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.523+0000;11f2c547-7843-4923-b2c5-477843d9231d;11f2c547-7843-4923-b2c5-477843d9231d;GET;/routing/in/match/v1/driving/77.1368946,20.0291003;77.1400453,20.0137219?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.490+0000;ca791549-822f-4408-b915-49822fc40812;ca791549-822f-4408-b915-49822fc40812;GET;/routing/in/match/v1/driving/77.1446335,20.0645494;77.1368946,20.0291003?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.452+0000;bd1edf83-4f60-439f-9edf-834f60a39f21;bd1edf83-4f60-439f-9edf-834f60a39f21;GET;/routing/in/match/v1/driving/77.1434399,20.0804627;77.143712,20.0752984?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.417+0000;b4a2bf5d-038b-403a-a2bf-5d038ba03aea;b4a2bf5d-038b-403a-a2bf-5d038ba03aea;GET;/routing/in/match/v1/driving/77.1433386,20.0823574;77.1434399,20.0804627?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.324+0000;a02da466-20c7-4885-ada4-6620c75885e0;a02da466-20c7-4885-ada4-6620c75885e0;GET;/routing/in/match/v1/driving/77.1713771,20.1132381;77.1695978,20.113908?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.183+0000;3015915a-cad7-4bd8-9591-5acad7dbd8cd;3015915a-cad7-4bd8-9591-5acad7dbd8cd;GET;/routing/in/match/v1/driving/77.2507059,20.1836669;77.2280574,20.171419?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.144+0000;2b9a7e63-f1aa-4f2e-9a7e-63f1aaff2eef;2b9a7e63-f1aa-4f2e-9a7e-63f1aaff2eef;GET;/routing/in/match/v1/driving/77.2661961,20.1975484;77.2507059,20.1836669?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;8;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:26.105+0000;67a8ae33-2e25-403a-a8ae-332e25203abd;67a8ae33-2e25-403a-a8ae-332e25203abd;GET;/routing/in/match/v1/driving/77.296019,20.2013376;77.271415,20.1957063?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.827+0000;89eff41e-99d1-403e-aff4-1e99d1603ede;89eff41e-99d1-403e-aff4-1e99d1603ede;GET;/routing/in/match/v1/driving/77.325164,20.2964262;77.3187705,20.2470315?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;14;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.714+0000;75bfb403-9d4f-4e18-bfb4-039d4fae1852;75bfb403-9d4f-4e18-bfb4-039d4fae1852;GET;/routing/in/match/v1/driving/77.3380029,20.3100883;77.3349142,20.3082613?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.615+0000;cbc3fbad-1b50-4cca-83fb-ad1b508cca38;cbc3fbad-1b50-4cca-83fb-ad1b508cca38;GET;/routing/in/match/v1/driving/77.3437176,20.3291314;77.3410929,20.3221343?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.580+0000;dace8b95-503d-49ef-8e8b-95503d19ef05;dace8b95-503d-49ef-8e8b-95503d19ef05;GET;/routing/in/match/v1/driving/77.3478719,20.3457414;77.3437176,20.3291314?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.343+0000;ff968904-b2e4-42d3-9689-04b2e432d366;ff968904-b2e4-42d3-9689-04b2e432d366;GET;/routing/in/match/v1/driving/77.3675822,20.3716016;77.3644074,20.3691568?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;10;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.308+0000;e58c43d3-c936-448f-8c43-d3c936448fdb;e58c43d3-c936-448f-8c43-d3c936448fdb;GET;/routing/in/match/v1/driving/77.3677116,20.3876517;77.3675822,20.3716016?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.121+0000;75563f21-426e-4342-963f-21426ea34291;75563f21-426e-4342-963f-21426ea34291;GET;/routing/in/match/v1/driving/77.3773667,20.4131533;77.3770818,20.4093735?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.089+0000;bfa63a3d-b43c-445b-a63a-3db43c145b2d;bfa63a3d-b43c-445b-a63a-3db43c145b2d;GET;/routing/in/match/v1/driving/77.3873459,20.4242621;77.3773667,20.4131533?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:25.022+0000;646c36ad-bce2-4f97-ac36-adbce22f9761;646c36ad-bce2-4f97-ac36-adbce22f9761;GET;/routing/in/match/v1/driving/77.4437776,20.4593504;77.3933393,20.4288843?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:24.964+0000;b4d0d5cc-bb2f-44e7-90d5-ccbb2ff4e7c3;b4d0d5cc-bb2f-44e7-90d5-ccbb2ff4e7c3;GET;/routing/in/match/v1/driving/77.4726015,20.4985712;77.4437776,20.4593504?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;23;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:24.788+0000;880cb930-2e23-45ee-8cb9-302e2305eee5;880cb930-2e23-45ee-8cb9-302e2305eee5;GET;/routing/in/match/v1/driving/77.4504182,20.5203406;77.4516361,20.5168408?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:23.629+0000;41dc5714-5202-461d-9c57-145202661df7;41dc5714-5202-461d-9c57-145202661df7;GET;/routing/in/match/v1/driving/77.5961297,20.725423;77.5878478,20.7148911?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:23.339+0000;9e31c935-ea73-4e75-b1c9-35ea733e75bc;9e31c935-ea73-4e75-b1c9-35ea733e75bc;GET;/routing/in/match/v1/driving/77.6662717,20.7816176;77.658503,20.779874?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:23.301+0000;c1944b33-0472-48ac-944b-330472b8ac12;c1944b33-0472-48ac-944b-330472b8ac12;GET;/routing/in/match/v1/driving/77.6779236,20.7880743;77.6662717,20.7816176?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:23.264+0000;3109fe2b-157b-4199-89fe-2b157b31991c;3109fe2b-157b-4199-89fe-2b157b31991c;GET;/routing/in/match/v1/driving/77.682457,20.789133;77.6779236,20.7880743?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.178+0000;0c228401-ba79-4443-a284-01ba79944300;0c228401-ba79-4443-a284-01ba79944300;GET;/routing/in/match/v1/driving/86.1032314,20.5329516;86.101173,20.5283691?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;6;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.142+0000;5bc2aebe-40f3-4bd5-82ae-be40f36bd511;5bc2aebe-40f3-4bd5-82ae-be40f36bd511;GET;/routing/in/match/v1/driving/86.1010467,20.5334867;86.102893,20.5327306?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.110+0000;6318fc82-a2b3-4b01-98fc-82a2b39b01e2;6318fc82-a2b3-4b01-98fc-82a2b39b01e2;GET;/routing/in/match/v1/driving/86.1055269,20.5319511;86.1010467,20.5334867?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.073+0000;d5fc5e30-3175-4f49-bc5e-303175ef4969;d5fc5e30-3175-4f49-bc5e-303175ef4969;GET;/routing/in/match/v1/driving/86.116455,20.541475;86.10786,20.5349133?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.036+0000;860a24a7-9978-45de-8a24-a7997895de53;860a24a7-9978-45de-8a24-a7997895de53;GET;/routing/in/match/v1/driving/86.1070058,20.5350677;86.116455,20.541475?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:19.000+0000;0ac15bfa-b984-493c-815b-fab984893cd2;0ac15bfa-b984-493c-815b-fab984893cd2;GET;/routing/in/match/v1/driving/86.1047146,20.5407247;86.1073242,20.5350184?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:18.967+0000;99086a25-59cc-4e1c-886a-2559cc7e1c9a;99086a25-59cc-4e1c-886a-2559cc7e1c9a;GET;/routing/in/match/v1/driving/86.1071451,20.5337067;86.1047146,20.5407247?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;3;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:18.932+0000;69c6d6b0-454b-48da-86d6-b0454b48da5e;69c6d6b0-454b-48da-86d6-b0454b48da5e;GET;/routing/in/match/v1/driving/86.1021565,20.5315098;86.1070833,20.5329946?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;4;In-house App;NDMS2-DISTANCE
2024-02-23T02:48:18.897+0000;bd9fa0ca-36f5-4690-9fa0-ca36f5e69015;bd9fa0ca-36f5-4690-9fa0-ca36f5e69015;GET;/routing/in/match/v1/driving/86.0970742,20.5256816;86.1017622,20.5330477?steps=true&overview=simplified&api-key=2d22da23-0a54-4fa0-ab65-9e6d262e6019;400;5;In-house App;NDMS2-DISTANCE
