ID,tentram,longitude,latitude,Z,ward,district,province,river,date,time,datetime,salinity,time_value,year
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/5/2021,"15",,"8.6",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/5/2021,"17",,"7.7",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/5/2021,"19",,"8.3",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/5/2021,"21",,"8.8",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/5/2021,"23",,"9.4",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"1",,"8.9",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"3",,"8.7",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"5",,"8.4",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"7",,"9",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"9",,"9.7",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"11",,"9.6",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"13",,"8.9",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"15",,"7.9",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"17",,"6.2",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"19",,"6.9",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"21",,"7.8",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/6/2021,"23",,"8.2",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"1",,"8.7",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"3",,"8.3",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"5",,"8",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"7",,"7.5",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"9",,"7.2",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"11",,"7.4",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"13",,"7.9",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"15",,"6.8",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"17",,"5.3",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"19",,"5.9",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"21",,"6.7",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/7/2021,"23",,"7.7",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"1",,"8.3",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"3",,"8",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"5",,"7.6",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"7",,"6.6",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"9",,"6.4",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"11",,"6.6",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"13",,"7",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"15",,"7.2",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"17",,"6.7",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"19",,"5.7",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"21",,"6.2",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/8/2021,"23",,"6.9",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"1",,"8.1",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"3",,"7.8",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"5",,"7.6",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"7",,"6.2",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"9",,"6",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"11",,"5.7",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"13",,"6.2",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"15",,"6.4",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"17",,"6.8",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"19",,"6.5",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"21",,"6.1",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/9/2021,"23",,"6.6",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"1",,"7.5",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"3",,"8.3",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"5",,"8.8",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"7",,"6.6",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"9",,"5.9",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"11",,"6",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"13",,"6.1",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"15",,"6.7",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"17",,"7.7",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"19",,"7.1",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"21",,"6.3",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/10/2021,"23",,"6.5",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"1",,"7.3",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"3",,"8.2",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"5",,"9.2",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"7",,"7.8",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"9",,"5.9",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"11",,"6.1",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"13",,"6.5",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"15",,"7.3",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"17",,"9.2",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"19",,"8.5",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"21",,"7.8",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/11/2021,"23",,"8.2",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"1",,"8.9",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"3",,"9.8",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"5",,"10.8",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"7",,"9.1",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"9",,"7.1",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"11",,"6.5",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"13",,"6.7",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"15",,"7.1",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"17",,"8.7",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"19",,"8.2",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"21",,"8",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/12/2021,"23",,"8.7",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"1",,"9.6",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"3",,"10.9",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"5",,"12",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"7",,"9.7",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"9",,"8.6",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"11",,"7.3",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"13",,"7",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"15",,"8",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"17",,"9.2",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"19",,"10.1",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"21",,"9.6",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/13/2021,"23",,"9",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"1",,"9.7",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"3",,"10.8",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"5",,"11.8",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"7",,"11.2",7:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"9",,"9.6",9:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"11",,"7.7",11:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"13",,"7",13:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"15",,"7.5",15:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"17",,"8.2",17:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"19",,"9.1",19:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"21",,"8.6",21:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/14/2021,"23",,"8.1",23:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/15/2021,"1",,"8.8",1:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/15/2021,"3",,"9.8",3:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/15/2021,"5",,"11.5",5:00:00,"2021"
LA02,C?u N?i,"106.5833444","10.47728056",,Ph??c ?ông,C?n ???c,Long An,Vàm C? ,1/15/2021,"7",,"10.8",7:00:00,"2021"
